pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
0.469,0.016,0.47,0.466,43.01,0.0,43.33,0,0.449,0.45,1709.49
0.468,0.016,0.471,0.465,42.91,0.0,43.23,0,0.449,0.45,1719.33
0.47,0.016,0.471,0.466,42.96,0.0,43.25,0,0.451,0.45,1720.49
0.47,0.016,0.471,0.465,42.99,0.0,43.34,0,0.449,0.45,1726.27
0.469,0.016,0.472,0.467,42.89,0.0,43.31,0,0.45,0.45,1726.27
0.469,0.016,0.473,0.468,42.95,0.0,43.32,0,0.451,0.45,1730.9
0.469,0.016,0.472,0.469,43.01,0.0,43.32,0,0.45,0.45,1738.43
0.469,0.016,0.471,0.465,43.09,0.0,43.47,0,0.449,0.45,1732.06
0.467,0.016,0.473,0.465,42.9,0.0,43.33,0,0.45,0.45,1736.69
0.473,0.016,0.474,0.467,42.95,0.0,43.27,0,0.452,0.45,1729.17
0.473,0.016,0.471,0.464,43.15,0.0,43.51,0,0.45,0.45,1725.12
0.465,0.016,0.469,0.461,42.87,0.0,43.27,0,0.449,0.45,1721.64
0.477,0.016,0.476,0.468,43.37,0.0,43.24,0,0.454,0.45,1712.38
0.465,0.016,0.465,0.459,43.13,0.0,43.62,0,0.445,0.45,1712.38
0.464,0.016,0.478,0.462,42.58,0.0,43.0,0,0.455,0.45,1707.18
0.476,0.016,0.477,0.468,43.31,0.0,43.7,0,0.455,0.45,1699.07
0.466,0.016,0.466,0.46,43.19,0.0,43.49,0,0.446,0.45,1699.65
0.469,0.016,0.475,0.465,42.67,0.0,43.11,0,0.453,0.45,1704.86
0.471,0.016,0.473,0.466,43.16,0.0,43.46,0,0.452,0.45,1704.28
0.463,0.016,0.468,0.461,43.02,0.0,43.44,0,0.448,0.45,1704.28
0.469,0.016,0.47,0.465,42.63,0.0,43.01,0,0.451,0.45,1712.96
0.463,0.016,0.464,0.465,43.08,0.0,43.46,0,0.445,0.45,1719.91
0.474,0.016,0.474,0.47,42.85,0.0,43.25,0,0.452,0.45,1717.01
0.468,0.016,0.47,0.464,42.54,0.0,42.91,0,0.448,0.45,1730.9
