pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
0.452,0.45,0.014,0.012,44.15,43.48,0.01,0,0.43,0.41,1598.96
0.452,0.449,0.014,0.012,44.16,43.44,0.01,0,0.429,0.41,1601.27
0.451,0.448,0.014,0.012,44.13,43.44,0.01,0,0.429,0.41,1608.8
0.453,0.448,0.014,0.012,44.13,43.45,0.01,0,0.43,0.41,1615.16
0.452,0.449,0.014,0.012,44.02,43.43,0.01,0,0.429,0.41,1614.58
0.452,0.451,0.014,0.012,44.05,43.41,0.01,0,0.43,0.41,1609.95
0.45,0.448,0.014,0.012,44.05,43.38,0.01,0,0.428,0.41,1601.85
0.451,0.449,0.014,0.012,44.05,43.38,0.01,0,0.428,0.41,1587.38
0.45,0.447,0.014,0.012,44.09,43.33,0.01,0,0.428,0.41,1557.29
0.451,0.449,0.014,0.012,43.91,43.34,0.01,0,0.428,0.41,1546.88
0.451,0.447,0.014,0.012,43.89,43.34,0.01,0,0.427,0.41,1510.42
0.451,0.448,0.014,0.012,43.77,43.34,0.01,0,0.427,0.41,1499.42
0.45,0.447,0.014,0.012,43.88,43.35,0.01,0,0.428,0.41,1465.86
0.448,0.445,0.014,0.012,43.83,43.14,0.01,0,0.425,0.41,1447.34
0.447,0.444,0.014,0.012,43.65,43.07,0.01,0,0.426,0.41,1432.87
0.448,0.445,0.014,0.012,43.5,43.05,0.01,0,0.428,0.41,1423.61
0.447,0.436,0.014,0.012,44.08,42.62,0.01,0,0.423,0.41,1406.25
0.432,0.429,0.014,0.012,42.89,42.25,0.01,0,0.41,0.41,1408.56
0.432,0.43,0.014,0.012,42.47,42.21,0.01,0,0.411,0.41,1409.72
0.432,0.429,0.014,0.012,42.55,42.21,0.01,0,0.41,0.41,1405.09
0.43,0.429,0.014,0.012,42.49,42.17,0.01,0,0.41,0.41,1396.99
0.433,0.429,0.014,0.012,42.47,42.19,0.01,0,0.411,0.41,1394.1
0.432,0.429,0.014,0.012,42.53,42.2,0.01,0,0.411,0.41,1394.1
0.432,0.43,0.014,0.012,42.59,42.19,0.01,0,0.411,0.41,1398.73
0.433,0.429,0.014,0.012,42.55,42.19,0.01,0,0.41,0.41,1394.68
0.431,0.429,0.014,0.012,42.55,42.18,0.01,0,0.41,0.41,1391.2
0.431,0.429,0.014,0.012,42.5,42.2,0.01,0,0.41,0.41,1391.2
0.432,0.429,0.014,0.012,42.59,42.19,0.01,0,0.409,0.41,1390.63
0.432,0.429,0.014,0.012,42.54,42.17,0.01,0,0.41,0.41,1384.84
0.432,0.427,0.014,0.012,42.55,42.19,0.01,0,0.41,0.41,1379.05
0.432,0.43,0.014,0.012,42.48,42.2,0.01,0,0.41,0.41,1365.74
0.431,0.43,0.014,0.012,42.5,42.19,0.01,0,0.41,0.41,1373.26
0.433,0.429,0.014,0.012,42.49,42.21,0.01,0,0.41,0.41,1363.43
0.431,0.429,0.014,0.012,42.45,42.19,0.01,0,0.41,0.41,1359.95
0.432,0.43,0.014,0.012,42.52,42.19,0.01,0,0.411,0.41,1359.38
0.431,0.429,0.014,0.012,42.54,42.18,0.01,0,0.409,0.41,1357.64
0.431,0.43,0.014,0.012,42.49,42.17,0.01,0,0.409,0.41,1364.58
0.432,0.43,0.014,0.012,42.54,42.17,0.01,0,0.41,0.41,1369.21
0.431,0.431,0.014,0.012,42.54,42.21,0.01,0,0.41,0.41,1376.74
0.432,0.431,0.014,0.012,42.49,42.18,0.01,0,0.41,0.41,1390.05
0.431,0.428,0.014,0.012,42.45,42.12,0.01,0,0.41,0.41,1395.25
0.43,0.429,0.014,0.012,42.52,42.14,0.01,0,0.41,0.41,1402.2
0.431,0.428,0.014,0.012,42.48,42.14,0.01,0,0.41,0.41,1417.25
0.431,0.429,0.014,0.012,42.55,42.14,0.01,0,0.409,0.41,1417.82
0.432,0.43,0.014,0.012,42.42,42.12,0.01,0,0.411,0.41,1412.62
0.431,0.43,0.014,0.012,42.5,42.12,0.01,0,0.409,0.41,1407.99
0.43,0.429,0.014,0.012,42.42,42.14,0.01,0,0.41,0.41,1401.62
0.431,0.429,0.014,0.012,42.48,42.13,0.01,0,0.41,0.41,1395.25
0.431,0.429,0.014,0.012,42.48,42.13,0.01,0,0.41,0.41,1399.88
0.431,0.429,0.014,0.012,42.51,42.15,0.01,0,0.41,0.41,1388.89
0.432,0.429,0.014,0.012,42.46,42.13,0.01,0,0.409,0.41,1392.94
0.431,0.429,0.014,0.012,42.43,42.11,0.01,0,0.41,0.41,1390.63
0.431,0.429,0.014,0.012,42.44,42.14,0.01,0,0.41,0.41,1389.47
0.432,0.428,0.014,0.012,42.48,42.1,0.01,0,0.411,0.41,1390.63
0.431,0.429,0.014,0.012,42.5,42.15,0.01,0,0.409,0.41,1387.73
0.432,0.428,0.014,0.012,42.43,42.14,0.01,0,0.41,0.41,1397.57
0.431,0.429,0.014,0.012,42.46,42.11,0.01,0,0.41,0.41,1401.04
0.431,0.428,0.014,0.012,42.42,42.11,0.01,0,0.41,0.41,1401.04
0.432,0.429,0.014,0.012,42.44,42.12,0.01,0,0.41,0.41,1400.46
0.432,0.429,0.014,0.012,42.47,42.13,0.01,0,0.41,0.41,1394.68
0.43,0.429,0.014,0.012,42.49,42.13,0.01,0,0.41,0.41,1378.47
0.432,0.428,0.014,0.012,42.4,42.17,0.01,0,0.411,0.41,1368.63
0.433,0.429,0.014,0.012,42.53,42.13,0.01,0,0.41,0.41,1355.32
0.431,0.428,0.014,0.012,42.46,42.11,0.01,0,0.409,0.41,1354.17
0.431,0.429,0.014,0.012,42.4,42.14,0.01,0,0.41,0.41,1359.38
0.431,0.429,0.014,0.012,42.48,42.13,0.01,0,0.41,0.41,1379.05
0.432,0.429,0.014,0.012,42.42,42.08,0.01,0,0.409,0.41,1387.73
0.433,0.43,0.014,0.012,42.46,42.11,0.01,0,0.41,0.41,1396.99
0.432,0.43,0.014,0.012,42.5,42.14,0.01,0,0.41,0.41,1398.15
0.432,0.429,0.014,0.012,42.44,42.13,0.01,0,0.41,0.41,1406.25
0.431,0.431,0.014,0.012,42.44,42.13,0.01,0,0.41,0.41,1404.51
0.431,0.429,0.014,0.012,42.42,42.15,0.01,0,0.41,0.41,1414.35
0.432,0.428,0.014,0.012,42.43,42.15,0.01,0,0.41,0.41,1413.77
0.431,0.428,0.014,0.012,42.45,42.15,0.01,0,0.41,0.41,1410.3
0.433,0.428,0.014,0.012,42.42,42.16,0.01,0,0.411,0.41,1400.46
0.433,0.429,0.014,0.012,42.47,42.15,0.01,0,0.41,0.41,1381.37
0.433,0.429,0.014,0.012,42.4,42.13,0.01,0,0.409,0.41,1381.94
0.431,0.429,0.014,0.012,42.38,42.13,0.01,0,0.41,0.41,1376.74
0.43,0.43,0.014,0.012,42.37,42.13,0.01,0,0.411,0.41,1354.75
0.43,0.428,0.014,0.012,42.47,42.13,0.01,0,0.41,0.41,1348.38
0.43,0.429,0.014,0.012,42.38,42.12,0.01,0,0.41,0.41,1343.17
0.432,0.429,0.014,0.012,42.4,42.16,0.01,0,0.411,0.41,1343.17
0.432,0.429,0.014,0.012,42.43,42.13,0.01,0,0.41,0.41,1348.38
0.431,0.429,0.014,0.012,42.47,42.14,0.01,0,0.41,0.41,1350.12
0.431,0.429,0.014,0.012,42.45,42.12,0.01,0,0.41,0.41,1364.0
0.432,0.43,0.014,0.012,42.44,42.14,0.01,0,0.41,0.41,1373.84
0.432,0.43,0.014,0.012,42.47,42.17,0.01,0,0.41,0.41,1375.58
0.431,0.428,0.014,0.012,42.46,42.12,0.01,0,0.41,0.41,1379.63
0.433,0.428,0.014,0.012,42.47,42.1,0.01,0,0.41,0.41,1381.94
