pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
0.013,0.455,0.46,0.011,0.02,46.03,46.09,0,0.429,0.41,2250.0
0.013,0.455,0.459,0.011,0.02,46.06,46.09,0,0.43,0.41,2250.58
0.013,0.455,0.459,0.011,0.02,46.05,46.2,0,0.431,0.41,2256.37
0.013,0.455,0.458,0.011,0.02,46.06,46.16,0,0.429,0.41,2256.37
0.013,0.456,0.458,0.011,0.02,46.06,46.04,0,0.429,0.41,2256.37
0.013,0.456,0.461,0.011,0.02,46.07,46.21,0,0.431,0.41,2255.79
0.013,0.455,0.459,0.011,0.02,46.09,46.24,0,0.429,0.41,2239.0
0.013,0.454,0.459,0.011,0.02,46.06,46.08,0,0.43,0.41,2230.32
0.013,0.455,0.46,0.011,0.02,46.09,46.14,0,0.43,0.41,2238.43
0.013,0.455,0.458,0.011,0.02,46.08,46.14,0,0.43,0.41,2237.85
0.013,0.455,0.46,0.011,0.02,46.07,46.12,0,0.43,0.41,2237.85
0.013,0.455,0.461,0.011,0.02,46.08,46.18,0,0.43,0.41,2244.21
0.013,0.454,0.459,0.011,0.02,46.07,46.14,0,0.43,0.41,2242.48
0.013,0.434,0.437,0.012,0.02,44.64,44.52,0,0.409,0.41,2055.56
0.013,0.432,0.436,0.012,0.02,44.63,44.44,0,0.411,0.41,2054.98
0.013,0.433,0.436,0.012,0.02,44.62,44.47,0,0.411,0.41,2054.98
0.013,0.433,0.437,0.012,0.02,44.62,44.51,0,0.41,0.41,2054.4
0.013,0.434,0.437,0.012,0.02,44.62,44.43,0,0.41,0.41,2048.03
0.013,0.435,0.439,0.012,0.02,44.62,44.5,0,0.41,0.41,2038.77
0.013,0.432,0.437,0.012,0.02,44.62,44.5,0,0.409,0.41,2023.15
0.013,0.433,0.437,0.012,0.02,44.62,44.44,0,0.41,0.41,2016.78
0.013,0.434,0.438,0.012,0.02,44.64,44.48,0,0.41,0.41,2013.31
0.013,0.433,0.437,0.012,0.02,44.61,44.39,0,0.409,0.41,2012.73
0.013,0.435,0.439,0.012,0.02,44.62,44.44,0,0.411,0.41,2019.68
0.013,0.434,0.437,0.012,0.02,44.62,44.51,0,0.41,0.41,2019.68
0.013,0.434,0.437,0.012,0.02,44.62,44.47,0,0.41,0.41,2022.57
0.013,0.434,0.438,0.012,0.02,44.62,44.44,0,0.41,0.41,2031.25
0.013,0.435,0.438,0.012,0.02,44.62,44.5,0,0.41,0.41,2027.2
0.013,0.435,0.437,0.012,0.02,44.58,44.53,0,0.409,0.41,2024.31
0.013,0.434,0.437,0.012,0.02,44.59,44.4,0,0.41,0.41,2017.36
0.013,0.433,0.438,0.012,0.02,44.6,44.48,0,0.41,0.41,2005.21
0.013,0.434,0.437,0.012,0.02,44.6,44.47,0,0.409,0.41,2005.21
0.013,0.434,0.438,0.012,0.02,44.57,44.45,0,0.41,0.41,1995.95
0.013,0.435,0.438,0.012,0.02,44.55,44.46,0,0.409,0.41,1993.06
0.013,0.433,0.437,0.012,0.02,44.55,44.44,0,0.409,0.41,1995.37
0.013,0.433,0.438,0.012,0.02,44.55,44.38,0,0.41,0.41,1995.37
0.013,0.433,0.436,0.012,0.02,44.56,44.46,0,0.41,0.41,1997.69
0.013,0.432,0.437,0.012,0.02,44.56,44.42,0,0.41,0.41,2002.31
0.013,0.433,0.437,0.012,0.02,44.54,44.44,0,0.411,0.41,2003.47
0.013,0.434,0.437,0.012,0.02,44.63,44.45,0,0.41,0.41,2028.94
0.013,0.434,0.437,0.012,0.02,44.62,44.5,0,0.41,0.41,2016.78
0.013,0.434,0.438,0.012,0.02,44.63,44.5,0,0.41,0.41,2013.89
0.013,0.434,0.437,0.012,0.02,44.62,44.45,0,0.41,0.41,2011.57
0.013,0.435,0.437,0.012,0.02,44.62,44.44,0,0.41,0.41,2007.52
0.013,0.434,0.437,0.012,0.02,44.62,44.5,0,0.41,0.41,2006.94
0.013,0.434,0.438,0.012,0.02,44.62,44.48,0,0.41,0.41,2006.94
0.013,0.434,0.438,0.012,0.02,44.62,44.43,0,0.41,0.41,2009.26
0.013,0.434,0.438,0.012,0.02,44.63,44.49,0,0.41,0.41,2012.73
0.013,0.434,0.438,0.012,0.02,44.62,44.45,0,0.41,0.41,2013.89
0.013,0.434,0.438,0.012,0.02,44.62,44.44,0,0.41,0.41,2012.73
0.013,0.433,0.437,0.012,0.02,44.59,44.53,0,0.409,0.41,2015.63
0.013,0.433,0.437,0.012,0.02,44.59,44.37,0,0.41,0.41,2018.52
0.013,0.434,0.436,0.012,0.02,44.61,44.41,0,0.41,0.41,2017.94
0.013,0.434,0.437,0.012,0.02,44.61,44.47,0,0.409,0.41,2007.52
0.013,0.434,0.436,0.012,0.02,44.57,44.4,0,0.409,0.41,2001.16
0.013,0.433,0.438,0.012,0.02,44.57,44.39,0,0.41,0.41,2002.31
0.013,0.434,0.438,0.012,0.02,44.56,44.33,0,0.411,0.41,2007.52
0.013,0.433,0.436,0.012,0.02,44.57,44.44,0,0.409,0.41,2012.15
0.013,0.434,0.436,0.012,0.02,44.57,44.32,0,0.409,0.41,2014.47
0.013,0.434,0.437,0.012,0.02,44.57,44.39,0,0.411,0.41,2017.36
