time,pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.38,37.84,0,0.3,0,1615.74
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.39,37.89,0,0.3,0,1625.58
2025-03-19 00:00:00,0.01,0.323,0.324,0.009,0.02,38.39,37.82,0,0.301,0,1614.58
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.93,0,0.3,0,1622.11
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.91,0,0.3,0,1625.58
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.39,37.91,0,0.3,0,1631.37
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.38,37.82,0,0.3,0,1634.26
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.91,0,0.3,0,1649.88
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.38,37.94,0,0.3,0,1653.94
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.38,37.85,0,0.3,0,1657.41
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.38,37.82,0,0.3,0,1657.41
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.38,37.84,0,0.3,0,1655.67
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.9,0,0.3,0,1622.69
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.38,37.85,0,0.3,0,1644.68
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.94,0,0.3,0,1623.84
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.42,37.91,0,0.3,0,1688.08
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.91,0,0.299,0,1640.63
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.92,0,0.3,0,1648.15
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.39,37.88,0,0.3,0,1651.62
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.39,37.91,0,0.3,0,1651.04
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.39,37.84,0,0.3,0,1652.2
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.39,37.84,0,0.3,0,1651.62
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.4,37.84,0,0.3,0,1652.2
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.39,37.93,0,0.3,0,1653.94
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.91,0,0.3,0,1659.14
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.88,0,0.3,0,1664.35
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.93,0,0.3,0,1675.93
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.94,0,0.3,0,1678.82
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.4,37.89,0,0.3,0,1683.45
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.39,37.82,0,0.3,0,1629.05
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.39,37.84,0,0.3,0,1649.88
2025-03-19 00:00:00,0.01,0.322,0.325,0.009,0.02,38.36,37.82,0,0.299,0,1615.74
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.36,37.84,0,0.3,0,1623.26
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.33,37.75,0,0.3,0,1636.0
2025-03-19 00:00:00,0.01,0.321,0.325,0.009,0.02,38.32,37.84,0,0.299,0,1639.47
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.33,37.81,0,0.299,0,1633.1
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.32,37.9,0,0.299,0,1627.31
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.33,37.82,0,0.3,0,1619.21
2025-03-19 00:00:00,0.01,0.322,0.323,0.009,0.02,38.35,37.78,0,0.299,0,1607.64
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.36,37.84,0,0.3,0,1597.8
2025-03-19 00:00:00,0.01,0.323,0.325,0.009,0.02,38.36,37.84,0,0.301,0,1597.8
2025-03-19 00:00:00,0.01,0.32,0.324,0.009,0.02,38.38,37.82,0,0.3,0,1641.78
2025-03-19 00:00:00,0.01,0.321,0.324,0.009,0.02,38.35,37.9,0,0.299,0,1595.49
2025-03-19 00:00:00,0.01,0.323,0.325,0.009,0.02,38.35,37.87,0,0.3,0,1595.49
2025-03-19 00:00:00,0.01,0.323,0.325,0.009,0.02,38.36,37.8,0,0.3,0,1603.59
2025-03-19 00:00:00,0.01,0.322,0.324,0.009,0.02,38.37,37.88,0,0.3,0,1608.8
2025-03-19 00:00:00,0.01,0.323,0.325,0.009,0.02,38.37,37.83,0,0.301,0,1610.53
2025-03-19 00:00:00,0.01,0.321,0.325,0.009,0.02,38.34,37.84,0,0.3,0,1598.38
